"word","freq"
"newark",461
"failure",461
"smh",460
"urban",460
"restaurants",459
"apply",459
"phoenix",459
"ring",459
"approved",459
"feed",458
"tears",458
"fabulous",458
"generation",458
"produced",458
"confidence",457
"juice",457
"jazz",457
"flat",456
"stands",456
"jeff",455
"require",455
"protection",455
"owned",455
"adults",454
"ipad",454
"posting",454
"responsible",454
"prize",453
"pounds",453
"dan",453
"proposal",453
"markets",452
"ceo",452
"religious",452
"limit",452
"develop",452
"stayed",452
"native",451
"recommend",451
"soccer",451
"strategy",451
"comedy",451
"fake",450
"taylor",450
"smoke",449
"bird",449
"dish",449
"appeal",449
"display",449
"ages",448
"chef",448
"favor",448
"citys",448
"moves",448
"noon",448
"scared",447
"plane",447
"cell",447
"dozen",447
"grab",446
"completed",446
"vision",446
"rush",446
"storm",445
"worried",445
"threw",445
"tight",445
"incident",445
"letting",444
"deals",444
"congratulations",444
"yep",443
"sir",443
"voted",443
"standards",443
"leg",442
"atlanta",442
"pitch",442
"tied",442
"papers",442
"drew",442
"task",442
"individuals",442
"cheap",441
"metal",441
"chairman",440
"dollar",439
"ben",439
"shown",439
"entertainment",439
"prevent",439
"views",439
"drunk",438
"salad",438
"dallas",438
"boss",438
"stood",438
"suggest",438
"buildings",438
"upset",437
"studies",437
"abuse",437
"circle",437
"pics",436
"whenever",436
"emotional",436
"massive",436
"separate",436
"angry",435
"crying",435
"nose",435
"desk",435
"pie",435
"ave",435
"blogs",435
"performing",435
"mixed",435
"carolina",435
"closing",434
"reader",434
"determined",434
"conditions",434
"victims",433
"ugly",432
"shower",432
"bands",432
"england",432
"plain",432
"exchange",431
"tony",431
"ray",431
"perform",431
"struck",431
"regional",430
"developed",430
"mental",430
"concern",430
"prove",429
"falls",429
"button",429
"concept",429
"tools",428
"alex",428
"hat",428
"negative",427
"plastic",427
"blazers",427
"village",427
"sets",426
"playoff",426
"hills",426
"desire",425
"cleaning",425
"woods",425
"crap",425
"fingers",425
"guide",425
"forces",425
"workout",424
"nick",424
"believed",424
"drivers",424
"matters",424
"tag",424
"wouldn",424
"answers",423
"perfectly",423
"barely",423
"choices",423
"challenges",423
"seats",423
"usa",422
"andrew",422
"behavior",422
"dirty",422
"wanting",422
"blow",421
"woke",421
"chat",421
"attitude",421
"critical",421
"figured",420
"math",420
"topic",420
"happiness",419
"border",419
"influence",419
"africa",419
"transportation",419
"condition",419
"coverage",418
"patient",418
"offensive",418
"catholic",418
"tie",418
"declined",418
"documents",418
"worlds",417
"lane",417
"pot",417
"advance",417
"paris",417
"file",417
"previously",417
"deserve",416
"thanksgiving",416
"laughing",416
"bags",416
"advertising",415
"checking",415
"beef",415
"combined",415
"legislation",415
"cats",414
"flavor",414
"parent",414
"injuries",414
"entered",414
"prefer",413
"boring",413
"mistake",413
"fees",413
"consumers",413
"saved",413
"fail",413
"france",413
"experts",413
"distance",413
"jason",412
"lil",412
"foods",412
"houses",412
"diet",411
"aid",410
"nigga",410
"boat",410
"equipment",410
"tend",410
"fiction",410
"communities",409
"struggling",409
"packed",409
"sees",409
"sen",409
"hip",408
"heaven",408
"presented",408
"immigration",408
"investors",408
"browns",408
"lesson",407
"birds",407
"flying",407
"responsibility",406
"minnesota",406
"suck",406
"parks",406
"midnight",406
"dave",405
"rooms",405
"recording",405
"providing",405
"retirement",405
"mini",404
"enforcement",404
"prosecutors",404
"scenes",403
"shame",403
"agents",403
"sept",403
"northern",403
"anthony",402
"picking",402
"candy",402
"presidential",402
"core",402
"heights",402
"item",402
"excuse",401
"jail",401
"prayer",401
"kelly",401
"fired",401
"prepare",400
"wise",400
"exist",400
"hollywood",400
"allowing",400
"breath",399
"meetings",399
"eric",399
"recovery",399
"supporting",399
"drove",399
"cookies",398
"trend",398
"highway",398
"thick",398
"relationships",398
"theatre",398
"prime",398
"testing",398
"respond",397
"anniversary",397
"plot",397
"crash",397
"entry",397
"accepted",397
"queen",396
"tuned",396
"theyll",396
"letters",396
"treated",396
"launch",396
"facing",396
"effects",396
"sentence",395
"besides",395
"elected",395
"environmental",395
"entirely",395
"nearby",394
"ship",394
"japanese",394
"hed",393
"presentation",393
"painting",393
"profit",393
"comfort",393
"italian",393
"selection",393
"til",392
"irish",392
"basis",392
"talented",392
"inning",392
"personally",392
"upcoming",391
"removed",391
"sisters",391
"dick",391
"singer",391
"adam",390
"weekly",390
"forest",390
"accident",390
"rick",389
"hearts",389
"swear",389
"gifts",389
"wet",389
"buddy",389
"supreme",389
"requires",389
"horrible",388
"resident",388
"believes",388
"acts",388
"newspaper",388
"client",387
"eastern",387
"alternative",387
"pushed",387
"cents",386
"operations",386
"appearance",386
"grateful",386
"shift",386
"attended",386
"bond",386
"dying",385
"teeth",385
"shoulder",385
"mexican",385
"votes",385
"employee",385
"listed",385
"reform",385
"coaches",384
"users",384
"minor",384
"mall",384
"sources",384
"ocean",384
"threat",384
"accused",384
"messages",383
"planet",382
"sam",382
"scoring",382
"minister",382
"virginia",381
"chosen",381
"experienced",381
"figures",381
"survey",381
"fantasy",380
"shares",380
"smooth",380
"flour",380
"kiss",379
"winners",379
"follows",379
"ups",379
"brooklyn",379
"prior",379
"guests",379
"quarterback",379
"chase",378
"chain",378
"ford",378
"values",378
"struggle",378
"featured",378
"throwing",378
"located",378
"bush",378
"mixture",378
"editor",377
"replace",377
"drawing",377
"maryland",376
"neighbors",376
"nov",376
"flow",376
"unlike",376
"allen",376
"lawyer",375
"authors",375
"experiences",375
"argument",374
"harry",374
"quit",374
"bathroom",374
"gray",374
"tool",374
"originally",374
"babies",374
"cultural",374
"introduced",373
"lies",373
"tape",373
"consumer",373
"sunny",373
"connect",373
"journal",373
"describe",373
"scale",373
"visitors",373
"ultimately",373
"fairly",373
"india",373
"perspective",372
"hockey",372
"hunger",372
"bears",372
"sport",372
"japan",372
"chances",372
"israel",372
"recall",372
"issued",372
"express",371
"alright",371
"structure",371
"mac",371
"finds",371
"laid",371
"thankful",370
"stretch",370
"guitar",369
"kings",369
"bake",369
"rising",369
"fuel",369
"dec",369
"suggested",369
"silver",368
"tune",368
"knee",368
"asleep",368
"celebration",368
"pace",368
"vintage",368
"academy",367
"institute",367
"rip",367
"captain",367
"puts",367
"childhood",367
"factor",367
"howard",366
"blast",366
"dishes",366
"auto",366
"strike",366
"afghanistan",365
"wings",365
"duty",365
"typical",365
"split",365
"wtf",364
"hilarious",364
"balls",364
"dining",364
"attacks",364
"bars",364
"pattern",364
"facility",364
"careful",363
"warning",363
"oct",363
"lemon",363
"scary",363
"impressive",363
"holds",363
"jealous",362
"wash",362
"neck",362
"suppose",362
"german",362
"tests",361
"ink",361
"regarding",361
"creation",361
"ensure",361
"application",361
"weak",361
"appropriate",361
"indiana",360
"shortly",360
"analysis",360
"odd",360
"riding",360
"opposite",360
"cardinals",360
"invited",360
"stir",360
"holidays",359
"suffering",359
"madison",359
"checked",359
"champion",359
"punch",359
"bible",359
"centers",358
"brilliant",357
"visited",357
"annoying",357
"shirts",356
"faster",356
"orlando",356
"raising",356
"honey",356
"girlfriend",356
"farmers",356
"corn",356
"womens",356
"innings",356
"supporters",355
"license",355
"pushing",355
"thin",355
"determine",355
"hardly",354
"constantly",354
"somewhat",354
"historic",354
"victim",354
"huh",353
"shell",353
"brief",353
"clothing",353
"length",352
"organizations",352
"graduate",352
"minds",351
"thru",351
"adventure",351
"types",350
"carried",350
"jordan",350
"teen",349
"purple",349
"historical",349
"combination",349
"pointed",349
"township",349
"facts",348
"featuring",348
"wisconsin",348
"secretary",348
"map",348
"tall",348
"expectations",347
"flower",347
"stronger",347
"fabric",347
"regardless",347
"normally",347
"speaker",347
"proper",347
"retired",347
"links",346
"operating",346
"raw",346
"incredibly",346
"boo",346
"asks",346
"injured",346
"accounts",346
"purchased",346
"suffered",346
"receiving",346
"intended",345
"garlic",345
"nap",345
"ncaa",345
"sons",345
"canada",344
"reply",344
"idk",344
"earn",344
"disappointed",344
"religion",344
"trading",344
"commitment",344
"faced",344
"attending",343
"universe",343
"hadnt",343
"hired",343
"memorial",343
"epic",342
"min",342
"celebrating",342
"josh",342
"escape",342
"afford",342
"tracks",341
"olive",341
"manage",341
"encourage",341
"electric",341
"finance",341
"reaction",340
"iron",340
"assembly",340
"daniel",340
"handed",339
"sixth",339
"kinds",339
"surface",339
"stamp",339
"pregnant",338
"suggestions",338
"angels",338
"intense",338
"pet",338
"dealing",338
"wilson",338
"actor",338
"suspect",338
"fewer",338
"seed",338
"practices",338
"signing",337
"dressed",337
"bell",336
"confused",336
"bedroom",336
"filling",336
"supply",336
"jury",336
"retweet",335
"jay",335
"updates",335
"philadelphia",335
"turkey",335
"daughters",335
"gallery",335
"vehicles",335
"hero",334
"peoples",334
"reference",334
"shake",334
"gods",334
"pure",334
"killer",334
"participate",334
"companys",334
"hows",333
"impressed",333
"swing",333
"recipes",333
"dough",333
"theory",333
"voting",333
"picks",332
"marathon",332
"explained",332
"arrive",331
"policies",331
"lewis",331
"counter",331
"cooked",331
"spokeswoman",331
"henry",330
"operation",330
"specifically",330
"breaks",330
"recorded",330
"measures",330
"clock",329
"nope",329
"port",329
"homework",329
"retail",329
"typically",329
"inches",329
"bench",329
"mystery",329
"rolling",328
"nervous",328
"pork",328
"sacramento",328
"arrest",328
"creek",327
"finals",327
"silly",327
"indian",327
"initial",327
"motion",327
"established",327
"loan",327
"smoking",326
"materials",326
"forth",326
"loans",326
"unemployment",326
"drawn",326
"directed",326
"awful",325
"elizabeth",325
"sometime",325
"rough",325
"fee",325
"register",325
"painted",325
"indians",325
"tweeted",324
"btw",324
"spots",324
"confirmed",324
"useful",324
"grocery",324
"adds",324
"confident",324
"label",324
"affect",324
"fault",323
"sheet",323
"designs",323
"calm",323
"grass",323
"joining",323
"rarely",323
"positions",323
"santorum",323
"feedback",323
"goodness",322
"calories",322
"freshman",322
"saving",322
"bacon",322
"reviews",322
"counts",322
"detail",322
"arena",322
"wave",321
"beans",321
"disney",321
"domestic",321
"dumb",320
"personality",320
"cap",320
"connected",320
"software",320
"attorneys",320
"powder",320
"sessions",319
"covers",319
"rocks",319
"dates",319
"ads",319
"pacific",319
"childrens",319
"delivered",319
"responded",319
"largely",319
"relief",319
"transfer",319
"repeat",318
"wisdom",318
"false",318
"jose",318
"joseph",318
"maintain",317
"ron",317
"frame",317
"mirror",317
"lazy",317
"aren",317
"mistakes",316
"preparing",316
"poll",316
"partners",316
"lessons",316
"tons",316
"equal",316
"sharp",316
"approval",316
"lawmakers",316
"depending",315
"studying",315
"argue",315
"reminded",315
"returning",315
"metro",315
"nuclear",315
"revealed",314
"category",314
"nuts",314
"blogging",314
"opens",314
"percentage",314
"elements",314
"ruling",314
"investigators",314
"agencies",313
"extended",313
"expert",313
"hunt",313
"governments",313
"interests",313
"favorites",312
"fed",312
"chest",312
"possibility",312
"def",312
"bottles",312
"dedicated",312
"remind",312
"existing",311
"announcement",311
"volunteers",311
"sight",311
"returns",311
"unknown",311
"bodies",310
"occurred",310
"pleased",310
"designer",310
"recognize",310
"pat",310
"burger",309
"combine",309
"fame",309
"forms",309
"penalty",309
"identity",309
"italy",309
"burn",308
"deliver",308
"asian",308
"stomach",308
"racing",308
"limits",308
"hide",308
"cafe",308
"circumstances",308
"reporters",308
"identified",308
"solar",307
"chips",307
"pride",307
"conflict",307
"models",306
"phones",306
"suicide",306
"adams",306
"romance",306
"opposed",306
"spiritual",306
"passes",305
"angel",305
"tasting",305
"politicians",305
"internal",305
"barack",305
"wore",305
"booth",304
"searching",304
"publishing",304
"hundred",304
"milwaukee",304
"yup",304
"ale",304
"wars",304
"fields",304
"hurts",304
"academic",304
"mrs",304
"athletic",304
"instance",304
"obamas",303
"promised",303
"traveling",303
"wishing",303
"manning",302
"tradition",302
"estimated",302
"stamps",302
"lawsuit",302
"productive",301
"volunteer",301
"surely",301
"pound",301
"upper",301
"curious",301
"replaced",301
"ultimate",301
"finishing",301
"loose",301
"chill",300
"sandwich",300
"boxes",300
"perry",300
"deeply",300
"cups",300
"walks",299
"lineup",299
"daddy",299
"sum",299
"writes",299
"dating",299
"witness",299
"download",298
"oakland",298
"communication",298
"jam",297
"actors",297
"debut",297
"stephen",297
"properly",297
"jewish",297
"elections",297
"jerry",297
"commissioner",297
"glasses",296
"catching",296
"itll",296
"finger",296
"stopping",296
"anger",296
"furniture",296
"survive",296
"sarah",295
"adorable",295
"promote",295
"wrap",295
"compete",295
"horror",295
"fixed",295
"iowa",295
"error",295
"lawyers",295
"claimed",295
"noise",295
"opposition",295
"freaking",294
"invite",294
"carrying",294
"industrial",294
"reminds",294
"achieve",294
"device",294
"clark",294
"bound",293
"walker",293
"scores",293
"elementary",293
"convention",293
"jumped",293
"corp",293
"fitness",293
"unable",293
"workshop",292
"rally",292
"seeds",292
"ridiculous",292
"legislature",292
"hosting",292
"broadway",292
"bitches",292
"judges",292
"inner",291
"organized",291
"savings",291
"atlantic",291
"exact",291
"goodnight",291
"eve",291
"recommended",291
"continuing",291
"medicine",291
"veteran",291
"muslim",291
"identify",291
"vegetables",291
"triple",291
"reserve",291
"sought",291
"zero",290
"anytime",290
"joint",290
"challenging",290
"helpful",290
"kim",290
"poetry",289
"georgia",289
"humans",289
"outdoor",289
"conversations",289
"selected",289
"delivery",289
"fiscal",289
"regularly",289
"soldiers",289
"greek",288
"ann",288
"yoga",288
"wrapped",288
"bite",288
"improved",288
"performed",288
"roughly",288
"organic",288
"proof",288
"blocks",288
"remained",288
"orders",287
"assume",287
"founder",287
"solo",287
"cookie",287
"goods",287
"brewing",287
"belief",287
"las",286
"jon",286
"lying",286
"awareness",286
"rescue",286
"affected",286
"granted",286
"rob",285
"hire",285
"kentucky",285
"essential",285
"beating",285
"worker",285
"flavors",285
"fallen",285
"immigrants",285
"roads",284
"jeans",284
"index",284
"crack",284
"contracts",284
"bye",283
"gary",283
"wishes",283
"crossed",283
"ceremony",283
"bin",283
"layer",283
"ear",283
"courts",283
"sunshine",282
"intelligence",282
"awake",282
"offices",282
"garage",282
"mama",281
"minimum",281
"rangers",281
"shed",281
"involving",281
"pub",280
"cheers",280
"losses",280
"tigers",280
"orleans",280
"centre",280
"increasing",280
"favourite",280
"prom",279
"goin",279
"expecting",279
"butt",279
"cousin",279
"necessarily",279
"switch",279
"charity",279
"twenty",279
"cable",278
"developing",278
"bass",278
"blind",278
"decent",278
"stops",278
"capable",278
"prayers",278
"sadly",278
"anderson",278
"refused",278
"performances",278
"marks",278
"articles",278
"boards",278
"contributed",278
"bruce",277
"sand",277
"fried",277
"masters",277
"salary",277
"weapons",277
"germany",277
"liberal",277
"recession",277
"numerous",277
"soo",276
"user",276
"ignore",276
"wines",276
"bless",276
"volume",276
"emotions",276
"interviews",276
"columbia",276
"trash",276
"columbus",276
"veterans",276
"crimes",276
"patrick",275
"max",275
"gate",275
"thousand",275
"relatively",275
"graduation",274
"gear",274
"halloween",274
"jennifer",274
"driven",273
"gross",273
"potatoes",273
"seventh",273
"classroom",273
"glory",273
"depth",273
"grey",273
"monthly",273
"settled",273
"technical",273
"tone",273
"routine",273
"marijuana",272
"enemy",272
"causes",272
"roof",272
"prince",272
